item_id,title,genres,tmdbId
2815,Nighthawks (1981),"['Action', 'Drama']",21610
2816,Yojimbo (1961),"['Comedy', 'Drama', 'Western']",11878
2817,Repossessed (1990),['Comedy'],11510
2818,"Omega Man, The (1971)",['Sci-Fi'],11234
2819,Spaceballs (1987),"['Comedy', 'Sci-Fi']",957
2820,Robin Hood (1973),"['Animation', ""Children's""]",11886
2821,Mister Roberts (1955),"['Comedy', 'Drama', 'War']",37853
2822,Quest for Fire (1981),['Adventure'],62204
2823,Little Big Man (1970),"['Comedy', 'Drama', 'Western']",11040
2824,"Face in the Crowd, A (1957)",['Drama'],21849
2825,Trading Places (1983),['Comedy'],1621
2826,Meatballs (1979),['Comedy'],14035
2827,Meatballs Part II (1984),['Comedy'],40771
2828,Meatballs III (1987),['Comedy'],40772
2829,Meatballs 4 (1992),['Comedy'],40773
2830,Dead Again (1991),"['Mystery', 'Romance', 'Thriller']",11498
2831,Peter's Friends (1992),"['Comedy', 'Drama']",11790
2832,"Incredibly True Adventure of Two Girls in Love, The (1995)","['Comedy', 'Romance']",29371
2833,Experience Preferred... But Not Essential (1982),['Drama'],276635
2834,Under the Rainbow (1981),['Comedy'],47941
2835,How I Won the War (1967),"['Comedy', 'War']",29048
2836,Light It Up (1999),['Drama'],19052
2837,Anywhere But Here (1999),['Drama'],21349
2838,Dogma (1999),['Comedy'],1832
2839,"Messenger: The Story of Joan of Arc, The (1999)","['Drama', 'War']",10047
2840,Pokémon: The First Movie (1998),"['Animation', ""Children's""]",10228
2841,Felicia's Journey (1999),['Thriller'],47692
2842,Oxygen (1999),['Thriller'],18561
2843,Where's Marlowe? (1999),['Comedy'],144953
2844,"Ape, The (1940)","['Horror', 'Sci-Fi']",37426
2845,"Commitments, The (1991)","['Comedy', 'Drama']",11663
2846,Holiday Inn (1942),"['Comedy', 'Musical']",13485
2847,"Longest Day, The (1962)","['Action', 'Drama', 'War']",9289
2848,Poison Ivy (1992),['Thriller'],9264
2849,Poison Ivy: New Seduction (1997),['Thriller'],18222
2850,Ten Benny (1997),['Drama'],124853
2851,Tora! Tora! Tora! (1970),['War'],11165
2852,Women on the Verge of a Nervous Breakdown (1988),"['Comedy', 'Drama']",4203
2853,"Verdict, The (1982)",['Drama'],24226
2854,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",['Drama'],88875
2855,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)","['Adventure', 'Comedy', 'Sci-Fi']",11379
2856,Stand and Deliver (1987),['Drama'],29154
2857,Moonstruck (1987),['Comedy'],2039
2858,"Sandpiper, The (1965)","['Drama', 'Romance']",77915
2859,Jeremiah Johnson (1972),['Western'],11943
2860,Repulsion (1965),['Thriller'],11481
2861,Irma la Douce (1963),['Comedy'],2690
2862,42 Up (1998),['Documentary'],20565
2863,Liberty Heights (1999),['Drama'],27141
2864,Mansfield Park (1999),['Drama'],10399
2865,Sleepy Hollow (1999),"['Horror', 'Romance']",2668
2866,"World Is Not Enough, The (1999)","['Action', 'Thriller']",36643
2867,All About My Mother (Todo Sobre Mi Madre) (1999),"['Comedy', 'Drama']",99
2868,Home Page (1999),['Documentary'],159569
2869,"Living Dead Girl, The (La Morte Vivante) (1982)",['Horror'],77010
2870,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),['Comedy'],25898
2871,Scrooged (1988),['Comedy'],9647
2872,Harvey (1950),['Comedy'],11787
2873,"Bicycle Thief, The (Ladri di biciclette) (1948)",['Drama'],5156
2874,Matewan (1987),['Drama'],24276
2875,Kagemusha (1980),"['Drama', 'War']",11953
2876,Chushingura (1962),['Drama'],44662
2877,McCabe & Mrs. Miller (1971),"['Drama', 'Western']",29005
2878,Maurice (1987),"['Drama', 'Romance']",26371
2879,"Grapes of Wrath, The (1940)",['Drama'],596
2880,My Man Godfrey (1957),['Comedy'],52470
2881,"Shop Around the Corner, The (1940)","['Comedy', 'Romance']",20334
2882,"Natural, The (1984)",['Drama'],11393
2883,Shampoo (1975),"['Comedy', 'Romance']",31121
2884,"River Runs Through It, A (1992)",['Drama'],293
2885,Fatal Attraction (1987),['Thriller'],10998
2886,Jagged Edge (1985),['Thriller'],12235
2887,Stanley & Iris (1990),"['Drama', 'Romance']",36094
2888,Midnight Run (1988),"['Action', 'Adventure', 'Comedy', 'Crime']",9013
2889,Awakenings (1990),['Drama'],11005
2890,Come See the Paradise (1990),"['Drama', 'Romance']",59820
2891,Backdraft (1991),"['Action', 'Drama']",2924
2892,"Fisher King, The (1991)","['Comedy', 'Drama', 'Romance']",177
2893,"River, The (1984)",['Drama'],38557
2894,Country (1984),['Drama'],42087
2895,Places in the Heart (1984),['Drama'],13681
2896,'Night Mother (1986),['Drama'],34760
2897,End of Days (1999),"['Action', 'Thriller']",9946
2898,Toy Story 2 (1999),"['Animation', ""Children's"", 'Comedy']",863
2899,Flawless (1999),['Drama'],31582
2900,Miss Julie (1999),['Drama'],125520
2901,Ride with the Devil (1999),"['Drama', 'Romance', 'War']",22267
2902,Tumbleweeds (1999),['Drama'],55123
2903,Bay of Blood (Reazione a catena) (1971),['Horror'],5486
2904,"Distinguished Gentleman, The (1992)",['Comedy'],10411
2905,"Hitch-Hiker, The (1953)",['Film-Noir'],41462
2906,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']",1718
2907,Spring Fever USA (a.k.a. Lauderdale) (1989),['Comedy'],28604
2908,Agnes Browne (1999),"['Comedy', 'Drama']",15506
2909,"End of the Affair, The (1999)",['Drama'],20024
2910,"End of the Affair, The (1955)",['Drama'],78256
2911,Holy Smoke (1999),['Drama'],13787
2912,"Map of the World, A (1999)",['Drama'],54933
2913,Sweet and Lowdown (1999),"['Comedy', 'Drama']",9684
2914,Bonfire of the Vanities (1990),['Comedy'],9586
2915,Broadway Damage (1997),['Comedy'],41638
2916,Daddy Long Legs (1919),['Comedy'],70801
2917,Go West (1925),['Comedy'],33015
2918,"Grand Illusion (Grande illusion, La) (1937)","['Drama', 'War']",777
2919,"Great Santini, The (1979)",['Drama'],21887
2920,"James Dean Story, The (1957)",['Documentary'],5652
2921,"Sea Wolves, The (1980)","['Action', 'War']",19664
2922,Stealing Home (1988),['Drama'],32331
2923,Tarzan the Fearless (1933),"['Action', 'Adventure']",76083
2924,"Three Ages, The (1923)",['Comedy'],32628
2925,"Two Jakes, The (1990)",['Drama'],32669
2926,U2: Rattle and Hum (1988),"['Documentary', 'Musical']",18161
2927,Hell in the Pacific (1968),"['Drama', 'War']",31681
2928,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']",33666
2929,"Cradle Will Rock, The (1999)",['Drama'],32274
2930,Deuce Bigalow: Male Gigolo (1999),['Comedy'],10402
2931,"Green Mile, The (1999)","['Drama', 'Thriller']",497
2932,"Cider House Rules, The (1999)",['Drama'],1715
2933,Diamonds (1999),['Mystery'],35118
2934,"War Zone, The (1999)",['Drama'],42739
2935,"Bat Whispers, The (1930)","['Crime', 'Drama', 'Mystery']",26162
2936,"Last Picture Show, The (1971)",['Drama'],25188
2937,"7th Voyage of Sinbad, The (1958)","['Action', 'Adventure', 'Fantasy']",15515
2938,Blood on the Sun (1945),"['Drama', 'War']",75888
2939,Anna and the King (1999),"['Drama', 'Romance']",1439
2940,Bicentennial Man (1999),"['Comedy', 'Drama', 'Sci-Fi']",2277
2941,Stuart Little (1999),"[""Children's"", 'Comedy']",10137
2942,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama'],10387
2943,Fantasia 2000 (1999),"['Animation', ""Children's"", 'Musical']",49948
2944,Magnolia (1999),['Drama'],334
2945,Onegin (1999),['Drama'],30237
2946,Simpatico (1999),"['Comedy', 'Drama']",50116
2947,Topsy-Turvy (1999),['Drama'],46435
2948,"Alley Cats, The (1968)",['Drama'],94260
2949,Boiling Point (1993),"['Action', 'Drama']",22213
2950,Brenda Starr (1989),['Adventure'],47070
2951,Carnal Knowledge (1971),['Drama'],36492
2952,Easy Rider (1969),"['Adventure', 'Drama']",624
2953,"Falcon and the Snowman, The (1984)",['Drama'],26578
2954,Room at the Top (1959),['Drama'],43103
2955,Ulysses (Ulisse) (1954),['Adventure'],43194
2956,Any Given Sunday (1999),['Drama'],9563
2957,Man on the Moon (1999),"['Comedy', 'Drama']",1850
2958,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']",926
2959,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']",1213
2960,Next Friday (1999),['Comedy'],10471
2961,"Hurricane, The (1999)",['Drama'],10400
2962,Angela's Ashes (1999),['Drama'],10397
2963,Play it to the Bone (1999),"['Comedy', 'Drama']",20761
2964,Titus (1999),['Drama'],12524
2965,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),['Documentary'],28216
2966,"Third Miracle, The (1999)",['Drama'],36773
2967,Montana (1998),"['Action', 'Comedy', 'Crime', 'Drama']",30814
2968,Snow Falling on Cedars (1999),['Drama'],10219
2969,"Girl, Interrupted (1999)",['Drama'],3558
2970,Trans (1998),['Drama'],104878
2971,"Life and Times of Hank Greenberg, The (1998)",['Documentary'],41276
2972,My Dog Skip (1999),['Comedy'],17908
2973,Supernova (2000),"['Adventure', 'Sci-Fi']",10384
2974,"Terrorist, The (Malli) (1998)",['Drama'],48233
2975,"Way We Were, The (1973)",['Drama'],10236
2976,Stalag 17 (1953),"['Drama', 'War']",632
2977,"Presidio, The (1988)",['Action'],11851
2978,Papillon (1973),['Drama'],5924
2979,Pal Joey (1957),"['Comedy', 'Musical', 'Romance']",33734
2980,"Last Detail, The (1973)","['Comedy', 'Drama']",14886
2981,Five Easy Pieces (1970),['Drama'],26617
2982,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),['Drama'],11900
2983,Dead Calm (1989),['Thriller'],10493
2984,"Boys from Brazil, The (1978)",['Thriller'],16241
2985,Black Sunday (La Maschera Del Demonio) (1960),['Horror'],27632
2986,Against All Odds (1984),['Romance'],22160
2987,"Snows of Kilimanjaro, The (1952)",['Adventure'],4460
2988,Loaded Weapon 1 (1993),"['Action', 'Comedy']",9644
2989,"Loves of Carmen, The (1948)",['Drama'],43455
2990,Fast Times at Ridgemont High (1982),['Comedy'],13342
2991,"Cry in the Dark, A (1988)",['Drama'],35119
2992,Born to Win (1971),['Drama'],21256
2993,Batman: Mask of the Phantasm (1993),"['Animation', ""Children's""]",14919
2994,American Flyers (1985),['Drama'],14040
2995,Voyage of the Damned (1976),['Drama'],75641
2996,Vampyros Lesbos (Las Vampiras) (1970),['Horror'],17343
2997,"Star Is Born, A (1937)",['Drama'],22692
2998,Poison (1991),['Drama'],47620
2999,Pacific Heights (1990),['Thriller'],2990
3000,Night Tide (1961),['Drama'],38775
3001,"Draughtsman's Contract, The (1982)",['Drama'],10831
3002,Carmen (1984),['Drama'],21193
3003,"Zed & Two Noughts, A (1985)",['Drama'],33078
3004,Woman in the Dunes (Suna no onna) (1964),['Drama'],16672
3005,Down to You (2000),"['Comedy', 'Romance']",10472
3006,Wirey Spindell (1999),['Comedy'],97805
3007,Another Man's Poison (1952),"['Crime', 'Drama']",53714
3008,"Odessa File, The (1974)",['Thriller'],21489
3009,Seven Chances (1925),['Comedy'],32600
3010,Smashing Time (1967),['Comedy'],110479
3011,Where the Buffalo Roam (1980),['Comedy'],13005
3012,Zachariah (1971),['Western'],65134
3013,Kestrel's Eye (Falkens öga) (1998),['Documentary'],121738
3014,Eye of the Beholder (1999),['Thriller'],18681
3015,Isn't She Great? (2000),['Comedy'],75531
3016,"Big Tease, The (1999)",['Comedy'],20468
3017,"Cup, The (Phörpa) (1999)",['Comedy'],14521
3018,Santitos (1997),['Comedy'],46835
3019,Encino Man (1992),['Comedy'],10406
3020,"Goodbye Girl, The (1977)","['Comedy', 'Romance']",14741
3021,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama'],32015
3022,Malcolm X (1992),['Drama'],1883
3023,Sister Act (1992),"['Comedy', 'Crime']",2005
3024,Sister Act 2: Back in the Habit (1993),['Comedy'],6279
3025,"Hand That Rocks the Cradle, The (1992)",['Thriller'],11087
3026,Alive (1993),['Drama'],7305
3027,Agnes of God (1985),"['Drama', 'Mystery']",24735
3028,Scent of a Woman (1992),['Drama'],9475
3029,Wayne's World (1992),['Comedy'],8872
3030,Wayne's World 2 (1993),['Comedy'],8873
3031,"League of Their Own, A (1992)","['Comedy', 'Drama']",11287
3032,Patriot Games (1992),"['Action', 'Thriller']",9869
3033,"Bodyguard, The (1992)","['Action', 'Drama', 'Romance', 'Thriller']",619
3034,Death Becomes Her (1992),['Comedy'],9374
3035,Far and Away (1992),"['Drama', 'Romance']",11259
3036,Howards End (1992),['Drama'],8293
3037,Singles (1992),"['Comedy', 'Drama', 'Romance']",11068
3038,Twin Peaks: Fire Walk with Me (1992),"['Drama', 'Mystery']",1923
3039,White Men Can't Jump (1992),['Comedy'],10158
3040,Buffy the Vampire Slayer (1992),"['Comedy', 'Horror']",10206
3041,Hard-Boiled (Lashou shentan) (1992),"['Action', 'Crime']",11782
3042,Man Bites Dog (C'est arrivé près de chez vous) (1992),"['Action', 'Comedy', 'Crime', 'Drama']",10086
3043,"Mariachi, El (1992)","['Action', 'Thriller']",9367
3044,Stop! Or My Mom Will Shoot (1992),"['Action', 'Comedy']",9876
3045,Forever Young (1992),"['Adventure', 'Romance', 'Sci-Fi']",10326
3046,"Cutting Edge, The (1992)",['Drama'],16562
3047,Of Mice and Men (1992),['Drama'],9609
3048,Bad Lieutenant (1992),"['Crime', 'Drama']",12143
3049,Scream 3 (2000),"['Horror', 'Mystery', 'Thriller']",4234
3050,Single White Female (1992),['Action'],9605
3051,"Boondock Saints, The (1999)","['Action', 'Comedy']",8374
3052,Gun Shy (2000),['Comedy'],29076
3053,Beloved/Friend (Amigo/Amado) (1999),['Drama'],80471
3054,"Baby, The (1973)",['Horror'],28156
3055,"Brandon Teena Story, The (1998)",['Documentary'],113096
3056,Different for Girls (1996),['Comedy'],106837
3057,Minnie and Moskowitz (1971),['Action'],24349
3058,They Might Be Giants (1971),"['Comedy', 'Romance']",27841
3059,"Beach, The (2000)","['Adventure', 'Drama']",1907
3060,Snow Day (2000),['Comedy'],15489
3061,"Tigger Movie, The (2000)","['Animation', ""Children's""]",15655
3062,Cotton Mary (1999),['Drama'],68546
3063,Not One Less (Yi ge dou bu neng shao) (1999),['Drama'],36210
3064,Soft Toilet Seats (1999),['Comedy'],279444
3065,Trois (2000),['Thriller'],77908
3066,"Big Combo, The (1955)",['Film-Noir'],22342
3067,Conceiving Ada (1997),"['Drama', 'Sci-Fi']",96484
3068,Eaten Alive (1976),['Horror'],30062
3069,Raining Stones (1993),['Drama'],62463
3070,To Sir with Love (1967),['Drama'],25934
3071,With Byrd at the South Pole (1930),['Documentary'],101383
3072,Boiler Room (2000),['Drama'],14181
3073,Hanging Up (2000),"['Comedy', 'Drama']",10385
3074,Pitch Black (2000),"['Action', 'Sci-Fi']",2787
3075,"Whole Nine Yards, The (2000)","['Comedy', 'Crime']",2069
3076,Beautiful People (1999),['Comedy'],61416
3077,Black Tar Heroin: The Dark End of the Street (1999),['Documentary'],79515
3078,Blue Collar (1978),"['Crime', 'Drama']",14839
3079,Bluebeard (1944),"['Film-Noir', 'Horror']",42186
3080,"Circus, The (1928)",['Comedy'],28978
3081,City Lights (1931),"['Comedy', 'Drama', 'Romance']",901
3082,"Flamingo Kid, The (1984)","['Comedy', 'Drama']",25010
3083,"Dog's Life, A (1920)",['Comedy'],36208
3084,"Kid, The (1921)",['Action'],10098
3085,"Man from Laramie, The (1955)",['Western'],18264
3086,"McCullochs, The (1975)",['Drama'],291861
3087,Class Reunion (1982),['Comedy'],33374
3088,"Big Trees, The (1952)","['Action', 'Drama']",43368
3089,Happy Go Lovely (1951),['Musical'],127602
3090,Reindeer Games (2000),"['Action', 'Thriller']",2155
3091,Wonder Boys (2000),"['Comedy', 'Drama']",11004
3092,Deterrence (1998),['Thriller'],25212
3093,Judy Berlin (1999),['Drama'],36048
3094,Mifune (Mifunes sidste sang) (1999),"['Comedy', 'Romance']",139
3095,"Waiting Game, The (2000)",['Comedy'],210307
3096,3 Strikes (2000),['Comedy'],47816
3097,Chain of Fools (2000),"['Comedy', 'Crime']",20682
3098,Drowning Mona (2000),['Comedy'],25166
3099,"Next Best Thing, The (2000)","['Comedy', 'Drama']",1831
3100,What Planet Are You From? (2000),"['Comedy', 'Sci-Fi']",10416
3101,Beyond the Mat (2000),['Documentary'],14271
3102,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']",4816
3103,"Year My Voice Broke, The (1987)",['Drama'],19958
3104,Splendor in the Grass (1961),['Drama'],28569
3105,My Tutor (1983),['Drama'],2193
3106,"Killing of Sister George, The (1968)",['Drama'],54575
3107,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",11016
3108,Jail Bait (1954),"['Crime', 'Drama']",23020
3109,It Happened Here (1961),['Drama'],54195
3110,I'll Never Forget What's 'is Name (1967),"['Comedy', 'Drama']",139058
3111,For All Mankind (1989),['Documentary'],20423
3112,Cross of Iron (1977),['War'],10839
3113,Bride of the Monster (1956),"['Horror', 'Sci-Fi']",36489
3114,Born Yesterday (1950),['Comedy'],24481
3115,Birdy (1984),"['Drama', 'War']",11296
3116,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']",61651
3117,Blood Feast (1963),['Horror'],28172
3118,"Charlie, the Lonesome Cougar (1967)","['Adventure', ""Children's""]",57855
3119,Color Me Blood Red (1965),['Horror'],28180
3120,Never Cry Wolf (1983),['Drama'],14280
3121,"Perils of Pauline, The (1947)",['Comedy'],149687
3122,"Raisin in the Sun, A (1961)",['Drama'],29478
3123,Two Thousand Maniacs! (1964),['Horror'],28177
3124,Brown's Requiem (1998),['Drama'],64166
3125,"Closer You Get, The (2000)","['Comedy', 'Romance']",73642
3126,Mission to Mars (2000),['Sci-Fi'],2067
3127,"Ninth Gate, The (2000)",['Thriller'],622
3128,East-West (Est-ouest) (1999),"['Drama', 'Romance']",28463
3129,Defending Your Life (1991),"['Comedy', 'Romance']",12186
3130,Breaking Away (1979),['Drama'],20283
3131,Hoosiers (1986),['Drama'],5693
3132,Bull Durham (1988),['Comedy'],287
3133,Dog Day Afternoon (1975),"['Comedy', 'Crime', 'Drama']",968
3134,American Graffiti (1973),"['Comedy', 'Drama']",838
3135,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']",16958
3136,"Searchers, The (1956)",['Western'],3114
3137,Where Eagles Dare (1969),"['Action', 'Adventure', 'War']",
3138,"Devil's Brigade, The (1968)",['War'],31938
3139,"Big Country, The (1958)","['Romance', 'Western']",12501
3140,Betrayed (1988),"['Drama', 'Thriller']",31618
3141,Bound for Glory (1976),['Drama'],42232
3142,"Bridge at Remagen, The (1969)","['Action', 'War']",15873
3143,Buck and the Preacher (1972),['Western'],26928
3144,Daughters of the Dust (1992),['Drama'],68427
3145,Destination Moon (1950),['Sci-Fi'],25392
3146,"Fantastic Night, The (La Nuit Fantastique) (1949)",['Romance'],67455
3147,Hangmen Also Die (1943),"['Drama', 'War']",22178
3148,"Ogre, The (Der Unhold) (1996)",['Drama'],48213
3149,On the Beach (1959),['Drama'],35412
3150,Railroaded! (1947),['Film-Noir'],43463
3151,Slaves to the Underground (1997),"['Comedy', 'Drama']",59939
3152,Song of Freedom (1936),['Drama'],159727
3153,"Taking of Pelham One Two Three, The (1974)",['Action'],8333
3154,Volunteers (1985),['Comedy'],19259
3155,JFK (1991),"['Drama', 'Mystery']",820
3156,Who's Harry Crumb? (1989),['Comedy'],11718
3157,Harry and the Hendersons (1987),['Comedy'],8989
3158,Let's Get Harry (1986),"['Action', 'Adventure']",32031
3159,Shanghai Surprise (1986),['Adventure'],58048
3160,Who's That Girl? (1987),['Comedy'],26827
3161,She-Devil (1989),['Comedy'],11157
3162,Date with an Angel (1987),"['Comedy', 'Fantasy']",28370
3163,Blind Date (1987),"['Comedy', 'Romance']",918
3164,Nadine (1987),['Comedy'],61178
3165,"Muppet Movie, The (1979)","[""Children's"", 'Comedy']",11176
3166,"Great Muppet Caper, The (1981)","[""Children's"", 'Comedy']",14900
3167,"Muppets Take Manhattan, The (1984)","[""Children's"", 'Comedy']",11899
3168,Sesame Street Presents Follow That Bird (1985),"[""Children's"", 'Comedy']",36536
3169,We're Back! A Dinosaur's Story (1993),"['Animation', ""Children's""]",18890
3170,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']",19736
3171,Turtle Diary (1985),['Drama'],123047
3172,Raise the Titanic (1980),"['Drama', 'Thriller']",24575
3173,Titanic (1953),"['Action', 'Drama']",16535
3174,"Night to Remember, A (1958)","['Action', 'Drama']",10971
3175,Captain Horatio Hornblower (1951),"['Action', 'Adventure', 'War']",23928
3176,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)","['Comedy', 'Drama']",31336
3177,Erin Brockovich (2000),['Drama'],462
3178,Final Destination (2000),"['Drama', 'Thriller']",9532
3179,Soft Fruit (1999),"['Comedy', 'Drama']",117259
3180,"Bear, The (1988)",['Adventure'],2383
3181,Impact (1949),"['Crime', 'Drama']",25503
3182,Love Is a Many-Splendored Thing (1955),['Romance'],53879
3183,"Mirror, The (Zerkalo) (1975)",['Drama'],1396
3184,"Trial, The (Le Procès) (1963)",['Drama'],
3185,"Crimson Pirate, The (1952)","['Adventure', 'Comedy', 'Sci-Fi']",11570
3186,Thelma & Louise (1991),"['Action', 'Drama']",1541
3187,Something for Everyone (1970),"['Comedy', 'Crime']",150043
3188,...And Justice for All (1979),"['Drama', 'Thriller']",17443
3189,Animal House (1978),['Comedy'],8469
3190,She's Gotta Have It (1986),"['Comedy', 'Romance']",27995
3191,School Daze (1988),['Drama'],36739
3192,Do the Right Thing (1989),"['Comedy', 'Drama']",925
3193,Mo' Better Blues (1990),['Drama'],41823
3194,Jungle Fever (1991),"['Drama', 'Romance']",1713
3195,Coogan's Bluff (1968),['Crime'],26170
3196,"Champ, The (1979)",['Drama'],30547
3197,Creature Comforts (1990),"['Animation', 'Comedy']",54825
3198,Death Wish (1974),"['Action', 'Drama']",13939
3199,Death Wish II (1982),"['Action', 'Drama']",14373
3200,Death Wish 3 (1985),"['Action', 'Drama']",24873
3201,Death Wish 4: The Crackdown (1987),"['Action', 'Drama']",26263
3202,Death Wish V: The Face of Death (1994),"['Action', 'Drama']",34746
3203,Double Indemnity (1944),"['Crime', 'Film-Noir']",996
3204,Dying Young (1991),"['Drama', 'Romance']",9079
3205,Cool as Ice (1991),['Drama'],1496
3206,Teenage Mutant Ninja Turtles (1990),"['Action', ""Children's"", 'Fantasy']",1498
3207,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', ""Children's"", 'Fantasy']",1497
3208,Teenage Mutant Ninja Turtles III (1993),"['Action', ""Children's"", 'Fantasy']",1499
3209,Red Dawn (1984),"['Action', 'War']",1880
3210,Band of the Hand (1986),['Action'],33762
3211,Born American (1986),"['Action', 'Drama', 'Thriller']",103960
3212,Bloodsport (1988),['Action'],11690
3213,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']",29143
3214,Funny Bones (1995),['Comedy'],35292
3215,"Good Earth, The (1937)",['Drama'],36652
3216,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']",801
3217,"Good Mother, The (1988)",['Drama'],104301
3218,Grumpy Old Men (1993),['Comedy'],11520
3219,Guess Who's Coming to Dinner (1967),"['Comedy', 'Drama']",1879
3220,Romeo Must Die (2000),"['Action', 'Romance']",2085
3221,Here on Earth (2000),"['Drama', 'Romance']",13539
3222,Whatever It Takes (2000),"['Comedy', 'Romance']",16222
3223,"Color of Paradise, The (Rang-e Khoda) (1999)",['Drama'],17078
3224,Waking the Dead (1999),['Drama'],37722
3225,Blood and Sand (Sangre y Arena) (1989),"['Drama', 'Romance']",75892
3226,Gothic (1986),"['Drama', 'Horror']",33516
3227,Hillbillys in a Haunted House (1967),['Comedy'],99008
3228,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']",9960
3229,Modern Times (1936),['Comedy'],3082
3230,Last Resort (1994),['Comedy'],49338
3231,Solar Crisis (1993),"['Sci-Fi', 'Thriller']",2102
3232,That's Life! (1986),['Drama'],52961
3233,Heart and Souls (1993),"['Comedy', 'Fantasy']",12187
3234,Hud (1963),"['Drama', 'Western']",24748
3235,"Hustler, The (1961)",['Drama'],990
3236,Inherit the Wind (1960),['Drama'],1908
3237,Dersu Uzala (1974),"['Adventure', 'Drama']",9764
3238,Close Encounters of the Third Kind (1977),"['Drama', 'Sci-Fi']",840
3239,Horror Hotel (a.k.a. The City of the Dead) (1960),['Horror'],39890
3240,Jonah Who Will Be 25 in the Year 2000 (1976),['Comedy'],42237
3241,Retroactive (1997),"['Sci-Fi', 'Thriller']",26689
3242,"Place in the Sun, A (1951)","['Drama', 'Romance']",25673
3243,Jacob's Ladder (1990),"['Horror', 'Mystery', 'Thriller']",2291
3244,Empire Records (1995),"['Comedy', 'Drama']",13531
3245,"Bamba, La (1987)",['Drama'],16620
3246,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']",526
3247,Lucas (1986),['Drama'],13346
3248,High Fidelity (2000),['Comedy'],243
3249,Price of Glory (2000),['Drama'],
3250,"Road to El Dorado, The (2000)","['Animation', ""Children's""]",10501
3251,"Skulls, The (2000)",['Thriller'],11478
3252,Autopsy (Macchie Solari) (1975),['Horror'],96167
3253,Devil Girl From Mars (1954),['Sci-Fi'],24212
3254,"Dorado, El (1967)",['Western'],6644
3255,"Hideous Sun Demon, The (1959)","['Horror', 'Sci-Fi']",41038
3256,Hook (1991),"['Adventure', 'Fantasy']",879
3257,Horror Express (1972),['Horror'],32613
3258,My Chauffeur (1986),['Comedy'],39406
3259,"Son of the Sheik, The (1926)",['Adventure'],85689
3260,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),['Horror'],31624
3261,True Grit (1969),"['Adventure', 'Western']",17529
3262,Roadside Prophets (1992),"['Comedy', 'Drama']",40841
3263,Madame Sousatzka (1988),['Drama'],118098
3264,Max Dugan Returns (1983),['Comedy'],1793
3265,Midnight Express (1978),['Drama'],11327
3266,Misery (1990),['Horror'],1700
3267,Mr. Saturday Night (1992),"['Comedy', 'Drama']",54087
3268,Murphy's Romance (1985),"['Comedy', 'Romance']",34322
3269,My Life (1993),['Drama'],41659
3270,Solaris (Solyaris) (1972),"['Drama', 'Sci-Fi']",593
3271,Network (1976),"['Comedy', 'Drama']",10774
3272,No Way Out (1987),['Thriller'],10083
3273,North Dallas Forty (1979),"['Comedy', 'Drama']",29786
3274,"Odd Couple, The (1968)",['Comedy'],11356
3275,"Outlaw Josey Wales, The (1976)",['Western'],10747
3276,Black and White (1999),['Drama'],38809
3277,Frequency (2000),"['Drama', 'Thriller']",10559
3278,Ready to Rumble (2000),['Comedy'],20697
3279,Return to Me (2000),"['Drama', 'Romance']",2621
3280,Rules of Engagement (2000),"['Drama', 'Thriller']",10479
3281,Joe Gould's Secret (2000),['Drama'],125709
3282,Me Myself I (2000),['Comedy'],49721
3283,"Bell, Book and Candle (1958)","['Comedy', 'Romance']",2006
3284,"Bells, The (1926)","['Crime', 'Drama']",184885
3285,"End of Violence, The (1997)","['Drama', 'Thriller']",46625
3286,Force 10 from Navarone (1978),"['Action', 'War']",17339
3287,How to Stuff a Wild Bikini (1965),['Comedy'],26879
3288,Mystery Train (1989),"['Comedy', 'Crime', 'Drama']",11305
3289,Sacco and Vanzetti (Sacco e Vanzetti) (1971),['Drama'],48211
3290,Taffin (1988),"['Action', 'Thriller']",28975
3291,Arthur (1981),"['Comedy', 'Romance']",13665
3292,Bachelor Party (1984),['Comedy'],12309
